PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,RatingBin
2n34L,7k/p5p1/1p5p/6n1/P7/3Q3P/1PB2qP1/7K w - - 4 37,f4f2 d3d8 f2f8 d8f8,1107,75,100,346,endgame mate mateIn2 short,https://lichess.org/ck0oAwie/black#72,,"(1100, 1200]"
02w7n,1k1r4/ppp3Qp/2q5/8/8/3P1P2/PPP1r1RP/2KR4 b - - 1 18,g1g2 c6c2,1201,85,100,81,endgame mate mateIn1 oneMove queensideAttack,https://lichess.org/q8hBvdMD#35,Hungarian_Opening Hungarian_Opening_Other_variations,"(1200, 1300]"
1qwld,r2qk1r1/pp1n2b1/3p1np1/2p1p1Np/2PP1BbP/4P3/PPQN1PP1/R3K2R w KQq - 0 12,f7g6 c2g6 e8e7 g6f7,1201,75,100,261,mate mateIn2 middlegame short,https://lichess.org/Wyso7dRU/black#22,Indian_Defense Indian_Defense_Other_variations,"(1200, 1300]"
33Q8O,r5k1/p4p1p/1p1B1Pp1/3p2Q1/8/3nPP2/Pp5P/1KR5 b - - 0 28,h1c1 b2c1q,1201,78,100,56,advancedPawn endgame mate mateIn1 oneMove promotion queensideAttack,https://lichess.org/LeJSc2rd#55,,"(1200, 1300]"
4E2AJ,r3k2r/pp1n1pp1/2pq4/8/4N1b1/3P1N1p/PPPQ1P2/R4RKB b kq - 0 19,c3e4 h3h2 f3h2 d6h2,1201,75,100,247,advancedPawn kingsideAttack mate mateIn2 middlegame short,https://lichess.org/5quiOqJ7#37,,"(1200, 1300]"
78Y1V,4B1k1/5p1p/4bKp1/8/2p5/6r1/p6r/3R4 w - - 0 43,c5c4 e8f7 e6f7 d1d8 f7e8 d8e8,1201,83,100,42,endgame long mate mateIn3 sacrifice,https://lichess.org/zYTAMxCx/black#84,,"(1200, 1300]"
AXFAA,R3Q3/4n2R/1p1pkr2/p3p3/4P3/1N2q3/PPP5/1K6 b - - 7 34,h1h7 f6f1 b3c1 e3c1,1201,75,100,749,mate mateIn2 middlegame short,https://lichess.org/5AMzutns#67,,"(1200, 1300]"
AYqHK,7r/4q1k1/1p4p1/2pp4/5PQ1/P5N1/1P4Pr/R1R3K1 b - - 0 29,f3g4 e7e3 g1f1 h2h1 g3h1 h8h1,1201,75,100,330,long mate mateIn3 middlegame sacrifice,https://lichess.org/59qp2yfb#57,,"(1200, 1300]"
BFLix,8/2R3pk/4p1p1/3bQ1Kp/3P3P/1p3q2/1P3P2/8 b - - 7 40,f4g5 f3g4,1201,75,100,537,endgame mate mateIn1 oneMove,https://lichess.org/6QTBVg4G#79,,"(1200, 1300]"
BH5cd,6k1/p4ppp/2p1p3/4q3/8/5P2/Pr1R2PP/1R5K w - - 0 30,b8b2 d2d8,1201,77,100,146,backRankMate endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/zwqOiKUD/black#58,,"(1200, 1300]"
C1FNc,2kr3r/1pp1qppp/p3pb2/2N5/3n4/1Q3N2/PPP2PPP/2KR3R w - - 0 14,c6d4 b3b7,1201,74,100,378,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/rKlX2THu/black#26,Queens_Pawn_Game Queens_Pawn_Game_Symmetrical_Variation,"(1200, 1300]"
H5irT,8/8/5p2/6pk/8/3Q3P/5qPK/8 w - - 2 44,g6h5 d3h7,1201,76,100,1123,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/XXGohUn2/black#86,,"(1200, 1300]"
54ufT,4qb2/4N2k/4Q2p/2p3p1/1pPp1p2/1P1P3P/5PP1/6K1 w - - 1 37,g7f8 e6g8,1202,74,100,335,endgame mate mateIn1 oneMove,https://lichess.org/RFvypAhS/black#72,,"(1200, 1300]"
0GK8V,5rk1/2p3P1/3p3p/3P1q2/6QR/6PK/7P/8 b - - 8 39,d4g4 f5f1,1203,82,100,61,endgame mate mateIn1 oneMove,https://lichess.org/LN9BfEbr#77,,"(1200, 1300]"
0MQyh,P1r5/5p2/4pk2/3pb1p1/3nb3/Q5Pp/2P2P1P/1R3RK1 b - - 0 29,a7a8q d4e2,1203,75,100,485,mate mateIn1 middlegame oneMove,https://lichess.org/VAz1YjbO#57,,"(1200, 1300]"
1WoX0,6k1/5p2/1R3p1K/5N2/5B2/3b3P/r3q3/6r1 w - - 12 45,c4d3 b6b8 e2e8 b8e8,1203,76,100,171,mate mateIn2 middlegame short,https://lichess.org/CVSMYddo/black#88,,"(1200, 1300]"
4zQlj,4r3/p4R2/1p1p2k1/2pP2p1/2P3b1/1P2r3/P2K1R2/8 w - - 0 38,c8g4 f2f6 g6h5 f7h7,1203,75,100,1386,endgame mate mateIn2 short,https://lichess.org/DVWzxm29/black#74,,"(1200, 1300]"
8A3iX,1r4k1/p1p2ppp/2pp1q2/5P2/Nr2P1P1/1P1B2Q1/K1P3P1/3R3R b - - 0 20,h3g4 b4a4 b3a4 f6b2,1203,75,100,2813,mate mateIn2 middlegame sacrifice short,https://lichess.org/EfRVzAYS#39,,"(1200, 1300]"
BVaBD,5kr1/p3p3/2p2b2/3p3Q/5N2/8/1q4PP/6RK w - - 5 40,f7f8 f4e6,1203,75,100,1212,endgame mate mateIn1 oneMove,https://lichess.org/x5HI5kyM/black#78,,"(1200, 1300]"
BfZI3,rn1qkb1r/p1p1pppp/1p3n2/4N3/2Q5/6P1/PP1PPPbP/RNB1K2R w KQkq - 0 8,c6g2 c4f7,1203,78,100,69,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/NlLnBzlo/black#14,Kings_Indian_Attack Kings_Indian_Attack_Other_variations,"(1200, 1300]"
1S1fF,3R4/8/4p1pp/2n2k2/p1r2n2/1p3PK1/8/4R3 w - - 0 45,g7g6 d8f8 f5g5 e1e5,1204,75,100,476,endgame mate mateIn2 short,https://lichess.org/JA8AL5GL/black#88,,"(1200, 1300]"
8mgtL,6r1/p1pkp1q1/3p4/3P1p2/2nb1P2/1PN2Q2/P6P/1RB2R1K b - - 0 22,b2b3 g7g1 f1g1 g8g1,1204,75,100,1608,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/oSj8GYcU#43,,"(1200, 1300]"
Aw7jH,1r3rk1/pn2qpp1/1b5p/3R4/1P6/N1PQ4/P2P1PPP/R1B3K1 b - - 2 21,b1a3 e7e1 d3f1 b6f2 g1h1 e1f1,1204,75,100,1635,deflection kingsideAttack long mate mateIn3 middlegame,https://lichess.org/7kDbHRwZ#41,,"(1200, 1300]"
Bwh14,1k2r3/ppp5/1bp2p2/5B2/2PP1K1p/3Q1N1P/P4q2/5R2 b - - 1 28,a1f1 f2g3,1204,75,100,432,mate mateIn1 middlegame oneMove,https://lichess.org/NIU7MymB#55,,"(1200, 1300]"
0oJMS,r4rk1/pppqpp1p/3p2pb/3Pn3/2P1Pn1P/2N2PB1/PP2BP1K/R2Q3R b - - 4 14,f1h1 d7h3 h2g1 h3g2,1205,75,100,574,mate mateIn2 middlegame short,https://lichess.org/Qk1beH1v#27,Queens_Pawn_Game Queens_Pawn_Game_Modern_Defense,"(1200, 1300]"
2NAcQ,r1b2k2/pp3ppp/n7/2pP4/3P1q2/2K2Q2/PPP5/R4BNR b - - 1 15,d1f3 f4d4 c3b3 d4b4,1205,76,100,287,mate mateIn2 middlegame short,https://lichess.org/X3qT34gf#29,Vienna_Game Vienna_Game_Vienna_Gambit,"(1200, 1300]"
4wHDQ,8/1P6/6k1/8/1Q4K1/P5P1/8/5q2 b - - 4 55,h3g4 f1f5 g4h4 f5h5,1205,75,100,268,endgame mate mateIn2 queenEndgame short,https://lichess.org/UnLTH6qr#109,,"(1200, 1300]"
5mtv6,2r5/1RP3pk/5p1p/P7/2R1P2q/3p1Q2/4n1P1/5K2 b - - 5 44,f2f1 h4h1 f1f2 h1g1,1205,75,100,402,endgame mate mateIn2 short,https://lichess.org/mth3sQOR#87,,"(1200, 1300]"
BhsUU,1k1r3r/pp1q1p2/2P2n1p/4p1p1/2P1p3/4P3/PP3P1P/1QKB1RR1 b - - 0 21,d5c6 d7d2,1205,75,100,544,mate mateIn1 middlegame oneMove,https://lichess.org/ab9z1btY#41,,"(1200, 1300]"
BrP0v,2rq1rkn/1bpp2pp/p3pb2/1p1nN2P/3P1p2/P1P1P1B1/1PQN1PP1/1BR2RK1 w - - 0 19,f5f4 c2h7,1205,76,100,503,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/tPYXv8P5/black#36,Horwitz_Defense Horwitz_Defense_Other_variations,"(1200, 1300]"
C6uig,5Q2/2prB1p1/p1k4p/4p3/3n4/2q4P/6P1/1R4K1 w - - 12 34,b7c6 f8a8,1205,76,100,639,endgame mate mateIn1 oneMove,https://lichess.org/BUrxLvGm/black#66,,"(1200, 1300]"
Df2u7,2k2rnq/1pp5/p3P3/2bP2B1/6b1/2N3Pp/PP1Q1P2/3R1RK1 b - - 0 30,g2g3 h3h2 g1h1 g4f3,1205,75,100,291,advancedPawn kingsideAttack mate mateIn2 middlegame short,https://lichess.org/X6ERNiwv#59,,"(1200, 1300]"
1lPGe,1r6/p5pp/5pk1/4Q3/2P3P1/5PKP/P2q4/8 w - - 0 39,f7f6 e5h5,1206,75,100,868,endgame mate mateIn1 oneMove,https://lichess.org/OFPsnMLe/black#76,,"(1200, 1300]"
27ZfZ,4k3/p2R4/1p3R2/3N1P2/7p/6p1/2r4r/6K1 w - - 14 46,f8e8 d7e7 e8d8 f6f8,1206,96,100,26,endgame mate mateIn2 short,https://lichess.org/8GLOZcHr/black#90,,"(1200, 1300]"
5Rf5q,8/4Qpkp/6p1/PB6/1p1P4/4PnqP/1P4P1/5K2 b - - 4 37,g1f1 g3e1,1206,96,100,48,endgame mate mateIn1 oneMove,https://lichess.org/w3lqcdg9#73,,"(1200, 1300]"
6pzo6,8/2p1nk2/pp1bpp2/3p4/3P4/1NP1P1p1/PP1B3r/4RKN1 b - - 5 25,a1e1 h2f2,1206,75,100,1328,mate mateIn1 middlegame oneMove,https://lichess.org/bAsip1yz#49,,"(1200, 1300]"
8yPLI,k3N1n1/8/BRp1p3/4P3/3P3r/5bp1/1P6/6K1 w - - 0 38,g4g3 e8c7 a8a7 b6b7,1206,74,100,411,endgame mate mateIn2 short,https://lichess.org/8CInReXx/black#74,,"(1200, 1300]"
9e37n,5r1k/ppp2Q1P/3p1N1q/4p3/4P3/3P2bP/PP4P1/n6K w - - 2 22,a8f8 f7g8 f8g8 h7g8q,1206,75,100,533,advancedPawn endgame kingsideAttack mate mateIn2 promotion short,https://lichess.org/Ddfm4AzG/black#42,,"(1200, 1300]"
9qqba,8/R2n4/3k2p1/4p3/1N2Pn2/4BPK1/r7/5N2 b - - 0 46,c6b4 a2g2 g3h4 g6g5,1206,79,100,43,mate mateIn2 middlegame short,https://lichess.org/oMttE4jT#91,,"(1200, 1300]"
A8C2Z,1k3b2/1p6/PRR5/2P2pr1/3P3N/3q2P1/7K/8 w - - 0 43,f1d3 b6b7 b8a8 c6c8,1206,75,100,361,endgame mate mateIn2 short,https://lichess.org/39lJgoVm/black#84,,"(1200, 1300]"
AG5zx,2kr3r/ppp2p1p/4qp1b/3N4/4P3/8/PPQ2PPP/1K1R3R w - - 5 14,d7e6 c2c7,1206,75,100,340,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/7SwwRnJ9/black#26,Scotch_Game Scotch_Game_Schmidt_Variation,"(1200, 1300]"
Ae0BX,6k1/1p4b1/2ppN1N1/p4P1Q/2P1r2P/1P6/P4qP1/7K w - - 0 32,d4f2 g6e7,1206,75,100,289,endgame mate mateIn1 oneMove,https://lichess.org/95rtxTKH/black#62,,"(1200, 1300]"
Dinov,rnb1kr2/pp1p1p1Q/4p2B/3nP3/8/8/PqPN1bPP/1R1K1BNR b q - 1 11,a1b1 d5c3,1206,84,100,42,mate mateIn1 oneMove opening,https://lichess.org/6ANP1HmU#21,French_Defense French_Defense_Mediterranean_Defense,"(1200, 1300]"
E8IKF,r3k1nr/ppp2pp1/3p3p/3P4/1QB1PB1n/2N4q/PP3P1P/R5RK b kq - 5 15,f1g1 h3f3 g1g2 f3g2,1206,75,100,463,fork mate mateIn2 middlegame short,https://lichess.org/A7z1lReO#29,Italian_Game Italian_Game_Classical_Variation,"(1200, 1300]"
Ed5vn,r4r2/pp3ppk/2p5/q2n2P1/1n1PN3/4Pb2/PP1B1P2/RQ2KB2 w Q - 0 18,g8h7 e4f6 h7h8 b1h7,1206,75,100,1338,doubleCheck mate mateIn2 middlegame short,https://lichess.org/aWp2AuKH/black#34,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit,"(1200, 1300]"
F7aMh,r1b1k2r/1ppp1pp1/p5n1/2bPp3/2P1P1Qq/2NB4/PP3PPN/R1B2RK1 b kq - 0 12,d1g4 h4h2,1206,76,100,736,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/7ZErDh0z#23,Nimzowitsch_Defense Nimzowitsch_Defense_Kennedy_Variation,"(1200, 1300]"
Gu5cz,r4r2/pp1n1p1k/1b3p1p/2pP1N2/6q1/2N5/PP1Q1PP1/R4RK1 w - - 0 19,c4g4 d2h6 h7g8 f5e7,1206,75,100,118,mate mateIn2 middlegame short,https://lichess.org/Trintzto/black#36,Reti_Opening Reti_Opening_Reti_Accepted,"(1200, 1300]"
HL9uf,2k2b1r/p4pp1/4Pnp1/qppr4/5Q2/4P1B1/PPP2PPP/2K4R w - - 0 18,d8d5 f4b8,1206,89,100,25,mate mateIn1 middlegame oneMove,https://lichess.org/aPaROgmW/black#34,Rapport-Jobava_System Rapport-Jobava_System_Other_variations,"(1200, 1300]"
1cdJK,5r2/Q3R2p/5qk1/8/2B1N3/3P2PP/P4PK1/nr6 b - - 6 27,g5e4 f6f3 g2h2 b1h1,1207,74,100,729,mate mateIn2 middlegame short,https://lichess.org/kgu0NQNk#53,,"(1200, 1300]"
3wJb1,2Q5/p4p1p/6pk/1Q3p2/3P1P1K/6P1/P2q1n1P/8 b - - 4 36,h3h4 g6g5 f4g5 d2g5,1207,75,100,837,endgame mate mateIn2 short xRayAttack,https://lichess.org/7pX8q7nl#71,,"(1200, 1300]"
5s90a,7r/pbpp2k1/6n1/2p1p3/5Pr1/1PQ2N1P/P1P5/R1B2R1K b - - 0 25,g2h3 h8h3,1207,76,100,141,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/8E1JUHc9#49,,"(1200, 1300]"
6T9BC,2r2rk1/1p3pp1/1q1p4/p1bnp1P1/2P3b1/P5B1/1PQR1P2/2K2B1R w - - 0 21,f6d5 c2h7,1207,75,100,779,mate mateIn1 middlegame oneMove,https://lichess.org/sDdaH1su/black#40,,"(1200, 1300]"
C8cJH,r2q1bkr/pp1np1p1/2p2n2/3p1QN1/3P3P/8/PPP5/RNB1K2R w KQ - 6 15,f7g8 f5e6,1207,76,100,475,mate mateIn1 oneMove opening,https://lichess.org/7PffXOTV/black#28,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,"(1200, 1300]"
DMPSq,5rk1/5p2/p2p2pP/2qPp2Q/4P2P/2Bb1P1N/P7/2R1K1R1 b - - 0 31,g4h5 c5e3 e1d1 e3e2,1207,74,100,261,fork mate mateIn2 middlegame short,https://lichess.org/iAJ8H4KI#61,,"(1200, 1300]"
ELLmR,r1b3k1/ppq3p1/2n1p1Q1/3p2P1/3P4/P1P4r/3B1P1P/1R3RK1 w - - 1 21,f3h3 g6e8 g8h7 g5g6,1207,74,100,1032,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/zDe3sfOz/black#40,,"(1200, 1300]"
EotNT,3q1rk1/8/4b1pP/3pP1Q1/2p5/2r5/P4RP1/7K w - - 0 34,f7g6 g5g6 g8h8 g6g7,1207,75,100,567,endgame fork mate mateIn2 short,https://lichess.org/YL4mPTrj/black#66,,"(1200, 1300]"
GKBtr,8/R2Rppk1/5b2/3B4/4PKP1/1r6/8/8 b - - 6 44,f3f4 e7e5 f4f5 b3f3,1207,77,100,86,endgame mate mateIn2 short,https://lichess.org/UHlnRne9#87,,"(1200, 1300]"
0252h,r2qkb1r/p5pp/2p1p3/3p4/3P3n/2P2Q1P/PP4P1/RNB2RK1 w kq - 4 17,f5h4 f3f7,1208,75,100,473,mate mateIn1 middlegame oneMove,https://lichess.org/neaSEHVk/black#32,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,"(1200, 1300]"
0aEBW,r3k2r/pp3p1p/1qp2p2/4b3/3nP3/3Q4/PPPB1PPP/2KR1B1R b kq - 5 14,e1c1 d4e2 f1e2 b6b2,1208,75,100,598,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/1UEoI5tk#27,Philidor_Defense Philidor_Defense_Other_variations,"(1200, 1300]"
2lHxZ,r2b3k/1p1b2qp/p3p3/3pp3/2pP3Q/2P1PR2/PPB3PP/6K1 w - - 0 24,f6e5 f3f8 g7f8 h4h7,1208,74,100,230,deflection kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/hAdGeFNg/black#46,,"(1200, 1300]"
6FigG,5rk1/p4q2/2p4p/3pQ1p1/3P4/P2B2Pb/6NP/4R1K1 b - - 0 32,e3g2 f7f2 g1h1 f2g2,1208,74,100,2285,mate mateIn2 middlegame short,https://lichess.org/PxPcdR6d#63,,"(1200, 1300]"
6UiDx,8/p6k/1p2Q3/1Pp1PP2/P2pp3/6Pp/8/4qRK1 b - - 0 40,h2g3 e1g3 g1h1 g3g2,1208,75,100,1371,endgame mate mateIn2 short,https://lichess.org/BO9EmYHl#79,,"(1200, 1300]"
8iYwU,6r1/8/R7/3p1k1p/4p1N1/3n2K1/6PP/8 w - - 2 39,e6f5 a6f6 f5g5 h2h4,1208,74,100,278,endgame mate mateIn2 short,https://lichess.org/odAKAYuJ/black#76,,"(1200, 1300]"
8qDHJ,5k2/p1R4R/1p6/8/r6r/2K5/8/8 w - - 4 48,b4h4 c7c8,1208,75,100,497,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/jwNhCync/black#94,,"(1200, 1300]"
B5L6y,N6r/pp1kqpp1/4b3/3p3p/5Pn1/2Q1P3/PP2B1P1/R1B2R1K b - - 0 18,c7a8 e7h4 h1g1 h4h2,1208,75,100,195,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/KZoMj837#35,Queens_Pawn_Game Queens_Pawn_Game_Other_variations,"(1200, 1300]"
DI1sb,1rr3k1/5pbp/3Q1np1/4p3/p3P1PP/PqN1B3/NP6/1K1R1B1R b - - 0 24,f3e4 b3b2,1208,75,100,484,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/Z5OKuhUs#47,,"(1200, 1300]"
Hf6Vz,8/R4p2/p1r4p/1p3pkP/3B2P1/P2rP1K1/1P3P2/8 w - - 1 32,g6g5 f2f4,1208,75,100,331,endgame mate mateIn1 oneMove,https://lichess.org/wLUaiajJ/black#62,,"(1200, 1300]"
1WnoY,4r1k1/7p/pp3p2/1p4PP/3N2Q1/2Pn4/1q3P2/6K1 w - - 0 31,g7f6 g5f6 g8f7 g4g7,1209,75,100,338,discoveredAttack endgame mate mateIn2 short,https://lichess.org/PQpgdoGS/black#60,,"(1200, 1300]"
1ZTt5,1kb2R2/pp2n3/8/2Q1p3/P1PnP2q/3P1Bp1/1P4P1/R5K1 b - - 0 28,a3c5 h4h2 g1f1 h2h1,1209,75,100,1243,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/QXPirnFS#55,,"(1200, 1300]"
3RVRX,1n4k1/Q5p1/2b4p/1p2P1q1/1bp5/2N5/1P4PP/3RRK2 b - - 0 22,g1f1 g5g2,1209,76,100,85,mate mateIn1 middlegame oneMove,https://lichess.org/rsLLvKIX#43,,"(1200, 1300]"
3hwXo,r5k1/pppq2pp/3b1Bb1/4p3/8/2PB3P/PPP2P2/R2Q2RK b - - 0 18,g5f6 d7h3,1209,75,100,208,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ft4k6qvZ#35,Russian_Game Russian_Game_Nimzowitsch_Attack,"(1200, 1300]"
72nDS,6k1/p4p1p/6p1/3B1N2/3P2n1/r7/5PKb/2R5 w - - 0 37,g7g6 c1c8,1209,76,100,98,endgame mate mateIn1 oneMove,https://lichess.org/MQ7LvRc3/black#72,,"(1200, 1300]"
BQTGx,5r2/4pr1k/2np4/6R1/6P1/1P3P2/1P4K1/3R4 w - - 2 34,a8f8 d1h1,1209,75,100,697,endgame mate mateIn1 oneMove,https://lichess.org/1iBGPdXN/black#66,,"(1200, 1300]"
DDhNF,rnbb4/p1pk1prp/2p4n/8/2B5/2N5/P4PPP/R3R1K1 w - - 0 15,g8g7 a1d1,1209,75,100,660,mate mateIn1 middlegame oneMove,https://lichess.org/HOBUAfdw/black#28,Philidor_Defense Philidor_Defense_Bird_Gambit,"(1200, 1300]"
FtSNQ,rnbq1b1r/ppp1k1p1/7p/4pp1Q/2B1N3/8/PPPP1PPP/R1B1K2R w KQ - 2 9,e8e7 h5f7,1209,75,100,209,mate mateIn1 oneMove opening,https://lichess.org/dhbGUywv/black#16,Zukertort_Opening Zukertort_Opening_Tennison_Gambit,"(1200, 1300]"
GRQRI,r1bq1r2/ppp1b3/4pkB1/7Q/3n4/2N5/PPP3PP/R5K1 w - - 2 18,g5f6 c3e4 f6g7 h5h7,1209,77,100,320,mate mateIn2 middlegame short,https://lichess.org/gfqdQZ1I/black#34,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Blackmar_Gambit,"(1200, 1300]"
2wpz3,1r2r3/3q1p1k/p2p1bpp/2pPp3/PpP1Pn2/1P2NNPP/5P1K/QR3R2 b - - 0 30,g2g3 d7h3 h2g1 f4e2,1210,75,100,509,mate mateIn2 middlegame short,https://lichess.org/SXm4X5bE#59,,"(1200, 1300]"
FksLY,2k5/2P5/1P6/3K4/5p2/8/6p1/8 w - - 0 52,h3g2 d5c6 f4f3 b6b7,1210,75,100,459,advancedPawn endgame mate mateIn2 pawnEndgame short,https://lichess.org/8jA8PN9p/black#102,,"(1200, 1300]"
H1hXD,4r2k/1p1P2p1/p4p1p/4q3/7b/P1N2Q2/1P4B1/3R1K2 b - - 0 33,d6d7 e5e1 d1e1 e8e1,1210,74,100,407,mate mateIn2 middlegame sacrifice short,https://lichess.org/cvlG1U7n#65,,"(1200, 1300]"
HBjio,7k/5pq1/p4p1p/1ppP1Q2/2P2P2/1P1R3R/P3K1P1/5rb1 b - - 14 33,f3e2 g7g2,1210,90,100,28,endgame mate mateIn1 oneMove,https://lichess.org/iG3Th8Eh#65,,"(1200, 1300]"
14lEk,r1bqkb1r/pp3p1p/2n3p1/3n2N1/3p4/2P2Q2/PP3PPP/RNB1K2R w KQkq - 0 10,f6d5 f3f7,1211,74,100,186,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/d09OQXLJ/black#18,Sicilian_Defense Sicilian_Defense_Open,"(1200, 1300]"
6tfPS,4r3/Qp1N1kp1/2p4p/p3p1qn/4Pn2/P1P2P2/1P3P2/3R2RK b - - 1 27,e1g1 g5h4,1211,79,100,71,mate mateIn1 middlegame oneMove,https://lichess.org/iZzQrdWm#53,,"(1200, 1300]"
7zHHV,r2qr1k1/1pp2p1n/p5pB/3R4/1P6/P1N5/2Q2PPK/4R3 b - - 0 22,g1h2 d8h4 h2g1 e8e1,1211,112,100,19,fork mate mateIn2 middlegame short,https://lichess.org/xuPumHG5#43,,"(1200, 1300]"
8mF9I,N2r2k1/1p3ppp/p4n2/4p3/1b6/1P2P3/b1P2PPP/2KR1B1R b - - 0 17,c7a8 b4a3,1211,75,100,2665,mate mateIn1 middlegame oneMove,https://lichess.org/NKCfliX3#33,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit,"(1200, 1300]"
5aykJ,2b2r1k/p1p1R3/2p3Q1/8/8/3P4/P1q2PPP/4R1K1 b - - 1 30,e3e7 c2f2 g1h1 f2f1 e1f1 f8f1,1212,75,100,362,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/swPQb6HI#59,,"(1200, 1300]"
6mHvT,r1b1k2r/4p3/n1p1N1pp/p3p1N1/Pp6/1Pb3B1/5PPP/3R1K1R w kq - 0 20,h7h6 d1d8,1212,75,100,80,mate mateIn1 middlegame oneMove,https://lichess.org/Dx1ccUwz/black#38,,"(1200, 1300]"
Bty3p,5k1r/5pp1/2n1Q2p/3pP3/2pP3P/2p2R2/2P2PP1/2qBK3 b - - 0 23,g4e6 c1d2 e1f1 d2d1,1212,75,100,184,deflection endgame mate mateIn2 short,https://lichess.org/G1vV61J6#45,,"(1200, 1300]"
FNT1e,1k4rQ/1pp5/1p6/3PP3/8/2N5/P4qPP/2R1R2K b - - 0 25,g7h8 f2g2,1212,75,100,737,endgame mate mateIn1 oneMove,https://lichess.org/njdEb5HE#49,,"(1200, 1300]"
G21Bq,1R1r3k/p2P2p1/7p/1Rp2r1q/2QbNp2/5P2/P5PP/7K b - - 4 34,b7b8 h5h2 h1h2 f5h5,1212,75,100,716,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/vwStFA6S#67,,"(1200, 1300]"
GdjMH,8/5ppk/1p6/3Q3p/6r1/4P1q1/5RP1/5R1K b - - 3 37,a8d5 g4h4 h1g1 g3h2,1212,86,100,32,endgame mate mateIn2 short,https://lichess.org/OqHcA3Qo#73,,"(1200, 1300]"
0RBRD,4k3/QR1r2p1/8/1B2pp2/6P1/4B1Pr/P4K2/7q b - - 3 33,g2f2 h3h2,1213,75,100,1530,mate mateIn1 middlegame oneMove,https://lichess.org/vOVUPTwO#65,,"(1200, 1300]"
1nAct,5k2/r4ppp/2B1p3/4P3/P7/5K2/1r3P1P/3R4 w - - 2 32,g8f8 d1d8 f8e7 d8e8,1213,75,100,225,endgame mate mateIn2 short,https://lichess.org/J9B6iinu/black#62,,"(1200, 1300]"
38o2n,3Q4/5ppp/3n3k/P3p3/4P3/6RP/3q1PP1/1r3bK1 w - - 5 28,g6h6 d8h4,1213,87,100,28,endgame mate mateIn1 oneMove,https://lichess.org/KAFZGhri/black#54,,"(1200, 1300]"
3W5t7,4k3/R7/4K3/p7/Pn6/8/3b4/8 w - - 11 60,d5b4 a7a8,1213,75,100,700,endgame mate mateIn1 oneMove,https://lichess.org/ddKhy5vn/black#118,,"(1200, 1300]"
5v21T,r3kb1r/p2p3p/b3p1p1/3pPpNP/1P3P2/2Pq4/P2B2P1/R2QK2R b KQkq - 0 17,h4h5 d3g3,1213,74,100,582,mate mateIn1 middlegame oneMove,https://lichess.org/UzlO1Pa0#33,Sicilian_Defense Sicilian_Defense_Four_Knights_Variation,"(1200, 1300]"
8CjKq,k2r3r/pp3ppp/2pqb3/6Q1/B5n1/P1NP3P/1PP3P1/R4RK1 b - - 0 18,h2h3 d6h2,1213,86,100,57,mate mateIn1 middlegame oneMove,https://lichess.org/kuCMcgJ2#35,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,"(1200, 1300]"
8hijB,r5k1/pP5p/1p2p1p1/1PP2pq1/Q1p5/B4P2/P2r2PP/3RR1K1 b - - 0 23,c6b7 g5g2,1213,77,100,95,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ciHa7zRd#45,,"(1200, 1300]"
8yNEM,2r1k3/1b5R/3p2p1/p2Pp1P1/1p2Pp2/1P1q1P2/PK6/1N5R w - - 1 32,f7e8 h7h8 e8d7 h1h7,1213,75,100,97,endgame mate mateIn2 short,https://lichess.org/9lgudyrM/black#62,,"(1200, 1300]"
97LGb,1k3q2/pppRr1pp/2n5/8/8/5NQP/PPP3P1/7K w - - 2 22,e4e7 g3c7 b8a8 c7b7,1213,76,100,582,endgame mate mateIn2 queensideAttack short,https://lichess.org/qZEf7RY5/black#42,,"(1200, 1300]"
