PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,RatingBin,BestMove,A,B,C,D,GPT_BestMove
2I0Zm,r3rk2/ppbb1p1B/2pq1ppp/3n4/3P4/2P1BN1P/PP1Q1PP1/R3RK2 w - - 0 18,g7g6 e3h6,1103.0,155.0,100.0,12.0,mate mateIn1 middlegame oneMove,https://lichess.org/UhjbryH5/black#34,Caro-Kann_Defense Caro-Kann_Defense_Forgacs_Variation,"(1100, 1200]",e3h6,e3h6,f3h4,d2d1,g2g4,e3h6
4JuPh,8/p4p2/1p4pk/1P2Q2p/P1P2K2/8/6q1/8 w - - 2 41,g7h6 e5h8,1103.0,85.0,100.0,37.0,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/vJVjLs6Z/black#80,,"(1100, 1200]",e5h8,e5e1,e5d5,e5e4,e5h8,e5h8
56sCZ,4r1k1/p4p2/1p4r1/5R2/2P3P1/3P1Q1p/PP3P1P/4q1RK b - - 4 31,f1g1 e1g1 h1g1 e8e1,1103.0,76.0,100.0,75.0,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/cFzfvnvJ#61,,"(1100, 1200]",e1g1,g6g7,e8e2,e1g1,e1e6,e1g1
5Fuib,3r2k1/p4p2/1p3bp1/4p1N1/3qB2Q/7P/PPP3P1/7K w - - 0 24,g7f6 h4h7 g8f8 h7f7,1103.0,79.0,100.0,45.0,endgame mate mateIn2 short,https://lichess.org/QQ9jJFeH/black#46,,"(1100, 1200]",h4h7,e4f3,a2a3,e4d5,h4h7,e4d5
64WZX,6k1/p6p/1p1p2p1/3Pbq2/4Nn2/4Q1PP/PP3P1K/3R4 b - - 3 30,f1d1 f5h3 h2g1 h3g2,1103.0,92.0,100.0,24.0,endgame mate mateIn2 short,https://lichess.org/mT1bO870#59,,"(1100, 1200]",f5h3,e5b2,f5f8,f5h3,f4h3,f4h3
6KAwo,3P4/8/5p1p/8/4P1PP/pp6/2k5/K7 b - - 0 47,d7d8q b3b2 a1a2 b2b1q a2a3 b1b3,1103.0,76.0,100.0,175.0,advancedPawn endgame exposedKing long mate mateIn3 promotion queenEndgame,https://lichess.org/sDgPO8XI#93,,"(1100, 1200]", b3b,c2d3,c2c3,c2c1,b3b2,c2d3
7CN6N,r6k/pp4pp/1nprpP2/8/6Q1/8/PqP3PP/R4R1K w - - 0 21,d8d6 g4g7,1103.0,77.0,100.0,161.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Xq6zC9v2/black#40,,"(1100, 1200]",g4g7,h2h3,g2g3,g4g7,f6g7,g4g7
8fPju,r1bqk2r/ppp2ppp/2p5/8/4n3/3B4/PPPP2PP/RNBQ2KR b kq - 1 8,b5d3 d8d4 g1f1 d4f2,1103.0,76.0,100.0,2291.0,kingsideAttack mate mateIn2 opening short,https://lichess.org/iDFYCryR#15,Ruy_Lopez Ruy_Lopez_Classical_Variation,"(1100, 1200]",d8d4,d8d4,c8d7,e4g3,f7f5,e4g3
9ForF,r2qrk2/6pQ/p3p3/4P1N1/1n3P1P/8/1P1p1P2/RB1K3b w - - 5 28,g8f8 h7h8 f8e7 h8g7,1103.0,76.0,100.0,434.0,deflection mate mateIn2 middlegame short,https://lichess.org/2MXeU8qR/black#54,,"(1100, 1200]",h7h8,h7e4,h7g6,h7h8,b1a2,h7h8
GeGss,8/5p1k/8/pP1P4/P1P2pR1/3P3r/5QK1/2q5 b - - 3 39,g1g2 c1h1,1103.0,90.0,100.0,26.0,endgame mate mateIn1 oneMove,https://lichess.org/HIJTaa4W#77,,"(1100, 1200]",c1h1,c1h1,h3h6,f4f3,h3h1,f4f3
HggJo,r1bqkb1r/pp1pnp1p/4p1p1/1B1N4/2PpP3/3P4/PP1B1PPP/R2QK2R w KQkq - 2 10,a5d8 d5f6,1103.0,75.0,100.0,351.0,mate mateIn1 oneMove opening smotheredMate,https://lichess.org/8YPFdEqe/black#18,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack,"(1100, 1200]",d5f6,d2f4,g2g3,d5f6,d2g5,d5f6
0CdS1,r4bk1/pR1Q1p1p/3p1Pp1/2pP2r1/P1P1p3/7P/4q1P1/5R1K w - - 0 30,e3e2 d7f7 g8h8 f7h7,1104.0,74.0,100.0,530.0,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/2mlNZfgp/black#58,,"(1100, 1200]",d7f7,f1f3,d7d6,d7b5,d7f7,d7f7
1U0nd,rn2k2r/pp3p2/2pb4/3p2p1/3Pp1q1/4P2p/PPP2P2/RNBQ1RNK b kq - 1 18,d2d1 g4g2,1104.0,75.0,100.0,615.0,mate mateIn1 middlegame oneMove,https://lichess.org/RRbVXb07#35,Hungarian_Opening Hungarian_Opening_Slav_Formation,"(1100, 1200]",g4g2,a7a6,d6f4,g4g2,b7b5,g4g2
2SD3V,r3r1k1/5p1p/p1N3p1/R2Pp3/4P3/3nqP2/1RQ3PP/5K2 b - - 0 32,b1b2 e3e1,1104.0,77.0,100.0,657.0,mate mateIn1 middlegame oneMove,https://lichess.org/cSSxWy9T#63,,"(1100, 1200]",e3e1,e3e1,g8h8,d3b4,d3c1,d3c1
5Vkpm,r3r1k1/pp3pp1/1q3b1p/3p4/3P4/1b1Q4/PPB2PPP/R3R1K1 w - - 0 18,a4b3 d3h7 g8f8 h7h8,1104.0,75.0,100.0,293.0,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/eLZUOZdA/black#34,Sicilian_Defense Sicilian_Defense_Delayed_Alapin_Variation,"(1100, 1200]",d3h7,d3g6,e1e6,d3h7,d3e3,d3g6
6RkwB,3r4/ppk2p2/2P2b2/6r1/8/1P3BP1/P1K1RP2/3R4 b - - 0 35,d5c6 g5c5 c2b1 d8d1,1104.0,75.0,100.0,91.0,deflection endgame mate mateIn2 short,https://lichess.org/MyLyDzA9#69,,"(1100, 1200]",g5c5,g5b5,g5c5,g5g7,d8d4,g5g7
70SWN,8/1b2kp2/4pNp1/4P3/1p1R1PQ1/7P/6PK/1qr5 b - - 0 40,d3d4 c1h1 h2g3 b1e1,1104.0,75.0,100.0,113.0,endgame mate mateIn2 short,https://lichess.org/Dg9FV50E#79,,"(1100, 1200]",c1h1,c1c3,c1e1,c1c6,c1h1,c1e1
8Pm8I,rnb2rk1/pp2Q2p/3p2p1/2pP4/q1P5/8/P2N1PP1/b3KB1R w K - 0 16,g7a1 e7h7,1104.0,77.0,100.0,229.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/v2fAbvK1/black#30,Benoni_Defense Benoni_Defense_Hromadka_System,"(1100, 1200]",e7h7,f2f4,e7e3,e7e5,e7h7,e7h7
ApWL7,1r5k/pp1Q2pp/2n1Nr2/8/2B1pn1q/7P/PPP2P2/2KR3R w - - 2 22,c8b8 d7g7,1104.0,75.0,100.0,154.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/m2aMkBY8/black#42,,"(1100, 1200]",d7g7,d7g7,c4d5,b2b3,e6c5,d7g7
C9a4o,2k4r/1p4p1/p1n1p1Q1/5p2/5b2/2PPq2P/PP4B1/4RR1K b - - 1 24,a1e1 h8h3 g2h3 e3h3 h1g1 h3h2,1104.0,75.0,100.0,276.0,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/kXuYHHJx#47,,"(1100, 1200]",h8h3,h8h6,e3g1,h8h3,b7b6,e3g1
Cy5i0,r5k1/1bp3pp/p3p3/1p1p2q1/3Pn3/2P2QP1/P1r4P/RN3RK1 w - - 0 22,b2c2 f3f7 g8h8 f7f8 a8f8 f1f8,1104.0,75.0,100.0,418.0,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/cTbVwbUI/black#42,,"(1100, 1200]",f3f7,b1a3,f3d3,f3f7,f3g4,f3g4
GiBfc,5rk1/5pp1/7p/3Q4/3p1q2/3P1R2/PPr3PP/R6K b - - 1 25,g3f3 c2c1 a1c1 f4c1 f3f1 c1f1,1104.0,75.0,100.0,255.0,endgame long mate mateIn3,https://lichess.org/03THQmll#49,,"(1100, 1200]",c2c1,c2c1,f4b8,g8h7,h6h5,f4b8
GvS18,R7/1P6/P5p1/8/6pk/1r2P3/6PK/8 b - - 1 50,a7a8 g4g3 h2g1 b3b1,1104.0,76.0,100.0,405.0,endgame mate mateIn2 rookEndgame short,https://lichess.org/dIktRY2N#99,,"(1100, 1200]",g4g3,b3b1,b3a3,g4g3,h4h5,b3b1
HCXtT,1r6/2pq1ppk/8/p1p2P1P/P1PbP3/1R1P1N2/K1Q5/5R2 b - - 0 33,b1b3 d7a4 b3a3 a4c2,1104.0,76.0,100.0,1212.0,mate mateIn2 middlegame short,https://lichess.org/b2Re9p4F#65,,"(1100, 1200]",d7a4,d7a4,d7e7,b8f8,d7d5,d7d5
12WKy,8/5pk1/6p1/8/5PKP/1r6/R7/8 b - - 0 49,a7a2 f7f5 g4g5 b3g3,1105.0,74.0,100.0,153.0,endgame mate mateIn2 rookEndgame short,https://lichess.org/FoIlzpwa#97,,"(1100, 1200]",f7f5,b3b7,g7h6,f7f6,f7f5,f7f6
1mR5Q,2k2r2/p4qpp/4p3/2ppQ3/3p4/1N6/PPP3PP/4R1K1 b - - 0 21,e2e5 f7f2 g1h1 f2f1 e1f1 f8f1,1105.0,76.0,100.0,59.0,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/6mH4goUo#41,,"(1100, 1200]",f7f2,f8d8,c5c4,f7f2,d4d3,f7f2
1vhWW,2r3k1/2q3pn/7p/p2p4/Pn1Q2PP/1N1N4/5P2/1K1R3R b - - 0 30,d2b3 c7c2 b1a1 c2a2,1105.0,75.0,100.0,162.0,fork mate mateIn2 middlegame short,https://lichess.org/IFraNZZa#59,,"(1100, 1200]",c7c2,c7b8,c7c2,c7b6,b4c2,b4c2
3FEzU,q4rk1/pbrn1Nbp/4p3/3nP1Np/3p4/3B4/P1PB2PP/R4RK1 w - - 0 19,g6h5 d3h7,1105.0,75.0,100.0,237.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/CxOVix90/black#36,Modern_Defense Modern_Defense_Pseudo-Austrian_Attack,"(1100, 1200]",d3h7,d3f5,d2b4,d3h7,h2h3,d3h7
3yKUc,3q1k2/8/4P1Qp/1p4p1/1R6/6PK/7P/2q5 w - - 2 51,g8f8 g6f7,1105.0,75.0,100.0,63.0,endgame mate mateIn1 oneMove,https://lichess.org/UxNzrcp8/black#100,,"(1100, 1200]",g6f7,b4b3,g6c2,g6f7,b4d4,g6f7
6Ss3k,5rk1/pp1bppbp/3p1np1/4n3/3NP2P/1Bq1BP2/P1PQ2P1/2KR3R b - - 1 15,e2d2 c3a1,1105.0,76.0,100.0,737.0,mate mateIn1 middlegame oneMove,https://lichess.org/3WBylrzO#29,Sicilian_Defense Sicilian_Defense_Dragon_Variation,"(1100, 1200]",c3a1,d7e6,c3d4,c3a1,f6d5,c3a1
7WTvl,r2qr1k1/pp6/6B1/8/6P1/2b5/P2N2P1/2K4Q w - - 0 25,g7c3 h1h7 g8f8 h7f7,1105.0,77.0,100.0,65.0,mate mateIn2 middlegame short,https://lichess.org/IvWBhcr0/black#48,,"(1100, 1200]",h1h7,h1h7,g4g5,d2e4,a2a4,h1h7
7s2Fk,2kr3r/2pb4/pnnqp2b/2N2p2/3P4/P4N2/1P2QP1P/1K1R2R1 w - - 0 23,b7a6 e2a6 c8b8 a6b7,1105.0,75.0,100.0,122.0,mate mateIn2 middlegame queensideAttack short,https://lichess.org/N9q1ek5D/black#44,,"(1100, 1200]",e2a6,f3e1,e2e1,c5b7,e2a6,c5b7
94fj7,2kr3r/ppq2pp1/2p1pnp1/2BP4/3P4/3B4/PP3PPP/R2Q1RK1 b - - 0 16,c4d5 c7h2,1105.0,77.0,100.0,415.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/DUylvnv4#31,Scandinavian_Defense Scandinavian_Defense_Main_Line,"(1100, 1200]",c7h2,c7h2,c7d7,c7b8,h8g8,c7d7
AdTqx,rn2rk2/pp3p1Q/3p2p1/6q1/4Rb2/3B4/bp4PP/1R4K1 w - - 0 22,e5f4 h7h8,1105.0,75.0,100.0,920.0,mate mateIn1 middlegame oneMove,https://lichess.org/xVwVRg4j/black#42,,"(1100, 1200]",h7h8,h2h4,e4f4,h7h8,h7h5,h7h8
B9H98,r3r3/pp3p1p/1np5/3kB3/3Pb3/6PB/P2P3P/2R1R1K1 w - - 16 22,c2e4 c1c5,1105.0,78.0,100.0,228.0,mate mateIn1 middlegame oneMove,https://lichess.org/kCxeAaT1/black#42,,"(1100, 1200]",c1c5,h3g2,e1f1,d2d3,c1c5,h3g2
DryaB,rn2k2N/ppp1b2p/5n2/8/3qp1b1/4Q3/PPP2PPP/RNB1KB1R b KQq - 1 11,g3e3 d4d1,1105.0,96.0,100.0,35.0,mate mateIn1 middlegame oneMove,https://lichess.org/wq5vJZBt#21,Latvian_Gambit Latvian_Gambit_Other_variations,"(1100, 1200]",d4d1,g4e2,g4h3,d4e5,d4d1,g4e2
DuUDF,1q1k4/p5Q1/5R2/2p1n2p/3bP1b1/3P4/P5P1/7K w - - 5 33,e7d8 f6f8,1105.0,75.0,100.0,923.0,endgame master mate mateIn1 oneMove,https://lichess.org/b9w5fZ6N/black#64,,"(1100, 1200]",f6f8,f6f8,f6a6,f6f3,g7g4,f6f8
FapcW,r1B5/4R1bk/p1p3p1/5pBp/P7/1QPq2P1/7P/RN5K b - - 0 25,e6c8 d3f1,1105.0,75.0,100.0,274.0,mate mateIn1 middlegame oneMove,https://lichess.org/n2PNpuyV#49,,"(1100, 1200]",d3f1,d3e3,d3d4,d3f1,d3d2,d3f1
Gjtmm,rnb2rk1/pp2qppp/2p5/7Q/2P1Nn2/3B1N2/PP3PPP/2KR3R w - - 4 15,e6f4 e4f6 g7f6 h5h7,1105.0,75.0,100.0,173.0,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/ZvHQMKb9/black#28,Russian_Game Russian_Game_Modern_Attack,"(1100, 1200]",e4f6,h5f5,e4f6,h2h3,h5g6,e4f6
H4XMS,8/8/4Pk1K/p1P2P2/1p4r1/4R3/6P1/8 b - - 4 49,b3e3 g4h4,1105.0,75.0,100.0,1239.0,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/tDUYnI5O#97,,"(1100, 1200]",g4h4,g4g2,f6e7,g4c4,g4h4,g4g2
HLfVW,r1bq1rk1/bp1p1ppp/p3p3/4n1N1/2B1N3/3Q4/PP3PPP/R4RK1 w - - 0 14,g6e5 e4f6 g7f6 d3h7,1105.0,75.0,100.0,120.0,discoveredAttack kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/ouex2shv/black#26,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted,"(1100, 1200]",e4f6,f1c1,e4f6,d3b1,d3d6,e4f6
19Yuh,8/pp3R1p/2k5/2P5/5N2/P2b1nP1/4r2P/3R3K b - - 10 34,g1h1 e2h2,1106.0,75.0,100.0,576.0,arabianMate endgame mate mateIn1 oneMove,https://lichess.org/HbUyVwXq#67,,"(1100, 1200]",e2h2,d3g6,e2h2,b7b6,c6b5,d3g6
2NuAW,2kr2nr/Qpp2pp1/2p1b3/6qp/4P3/2N5/PPP3PP/R3KB1R b KQ - 0 12,f2a7 g5d2,1106.0,77.0,100.0,134.0,mate mateIn1 middlegame oneMove,https://lichess.org/rDcKR0ig#23,Scotch_Game Scotch_Game_Classical_Variation,"(1100, 1200]",g5d2,g8f6,g5e3,g5d2,b7b5,g8f6
2Ty4Q,r5k1/1b1n2pp/1p1p2n1/qPpPp3/1RP1Pp2/2QB1P2/4NBPP/1KR5 b - - 0 23,b2b4 a5a2,1106.0,74.0,100.0,257.0,mate mateIn1 middlegame oneMove,https://lichess.org/ZOfCVEoW#45,,"(1100, 1200]",a5a2,a5b5,a5a2,c5b4,a8e8,a5a2
3B3if,6r1/ppq2p1k/1np1p2p/5b1N/3P1P2/1BP2K2/PP6/6Q1 w - - 1 32,d8g8 h5f6 h7h8 g1g8,1106.0,78.0,100.0,219.0,fork mate mateIn2 middlegame short,https://lichess.org/m8qLCdzg/black#62,,"(1100, 1200]",h5f6,b3c4,g1f1,h5f6,a2a3,h5f6
4KsWB,r1b1k3/pp1p1nbp/4p1p1/2P2p2/2P2N2/1Pq2N2/n1Q1PPPP/1K1R1B1R b q - 1 16,e4c2 c3a1,1106.0,75.0,100.0,183.0,mate mateIn1 middlegame oneMove,https://lichess.org/3U6ZNirg#31,English_Opening English_Opening_Symmetrical_Variation,"(1100, 1200]",c3a1,f7e5,c3f6,c3d3,c3a1,f7e5
6QPbF,3B2k1/pp4pp/4p3/2p4r/3nNq2/6Q1/PPP2PP1/R4RK1 b - - 4 22,d3g3 d4e2,1106.0,74.0,100.0,755.0,mate mateIn1 middlegame oneMove,https://lichess.org/iloQCRGN#43,,"(1100, 1200]",d4e2,h5h1,h5d5,d4e2,f4f6,f4f6
6rgUz,r1bq1r2/pp3pk1/3p4/3PpPbQ/2PpB3/3P2P1/PP6/R4RK1 w - - 0 19,f6g5 f5f6 g5f6 h5h7,1106.0,74.0,100.0,275.0,mate mateIn2 middlegame short,https://lichess.org/P1UV197K/black#36,English_Opening English_Opening_Symmetrical_Variation,"(1100, 1200]",f5f6,g1h2,b2b4,f5f6,f1b1,f5f6
8Q1CJ,r1b1kb1N/ppp3pp/1q6/3Q4/PPn1nP2/2P5/6PP/RNB1RK2 b q - 2 16,g1f1 b6f2,1106.0,76.0,100.0,160.0,mate mateIn1 middlegame oneMove,https://lichess.org/K4n9PrJA#31,Italian_Game Italian_Game_Paris_Defense,"(1100, 1200]",b6f2,c8e6,c7c6,b6b5,b6f2,b6f2
8vJ2Z,3qrr2/5pk1/4p1p1/6Rp/p2n3P/P5R1/5PP1/1Q4K1 w - - 0 35,b3d4 g5g6 f7g6 b1g6 g7h8 g6h5,1106.0,87.0,100.0,26.0,long mate mateIn3 middlegame sacrifice,https://lichess.org/wVizj2Zf/black#68,,"(1100, 1200]",g5g6,b1c2,g5g6,b1b3,g3e3,g5g6
92vTw,4r1r1/5p1k/p4Q2/5pPp/8/8/qP4PP/3R3K w - - 0 30,g6f5 f6h6,1106.0,105.0,100.0,30.0,endgame mate mateIn1 oneMove,https://lichess.org/D6MV9Fjn/black#58,,"(1100, 1200]",f6h6,f6h6,f6d6,b2b3,h2h3,f6h6
AJyd3,r6r/1b2qp1k/p4p1p/4p3/3p4/7R/PPPQ1PPP/RN4K1 w - - 2 21,f8h8 d2h6 h7g8 h6h8,1106.0,77.0,100.0,154.0,mate mateIn2 middlegame short,https://lichess.org/qxkhk3Sd/black#40,,"(1100, 1200]",d2h6,b1c3,d2b4,a2a3,d2h6,d2h6
BRSq5,7k/3R2pp/r2p4/p1p5/2BbP3/3P1r2/P1P3KP/8 w - - 0 25,f8f3 d7d8 f3f8 d8f8,1106.0,76.0,100.0,78.0,backRankMate endgame mate mateIn2 short,https://lichess.org/qN0ScnFc/black#48,,"(1100, 1200]",d7d8,d7d8,h2h4,c4f7,d7e7,c4f7
CQ9T8,2r3k1/1b3ppp/p1q2n2/1p6/3p4/P2BP2P/1P1QNPP1/2R3K1 b - - 1 23,c3e2 c6g2,1106.0,75.0,100.0,243.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/BZUKWzIc#45,,"(1100, 1200]",c6g2,c6g2,f6d5,h7h5,c6e8,f6d5
DjVf5,5rk1/p6p/1pQ1p1p1/2p1P3/8/8/PPPq2PP/R5K1 b - - 1 23,e4c6 d2f2 g1h1 f2f1 a1f1 f8f1,1106.0,75.0,100.0,94.0,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/I9mESvZh#45,,"(1100, 1200]",d2f2,d2e3,d2f2,d2d4,g8g7,d2f2
E3qQY,2k4r/8/p2p1np1/P1pP4/2P1p1P1/6R1/1Q3PKN/1R5r b - - 0 35,f1h2 h8h2,1106.0,75.0,100.0,443.0,mate mateIn1 middlegame oneMove,https://lichess.org/GEtJdJBA#69,,"(1100, 1200]",h8h2,f6d7,h8h6,c8c7,h8h2,h8h2
HYixJ,2q5/4kpp1/6p1/3BP1P1/2Q2P1K/6P1/8/8 b - - 0 40,c3c4 c8h8 h4g4 h8h5,1106.0,81.0,100.0,41.0,endgame mate mateIn2 short,https://lichess.org/fKKBIrsW#79,,"(1100, 1200]",c8h8,c8c4,c8g8,c8h8,c8h3,c8c4
HuA2k,r1b2bkr/pp2pqp1/1nnpP2p/6N1/3P4/8/PP3PPP/RNB1K2R w KQ - 0 13,e8f7 e6f7,1106.0,75.0,100.0,299.0,advancedPawn kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/x5Ue9o19/black#24,Sicilian_Defense Sicilian_Defense_Alapin_Variation,"(1100, 1200]",e6f7,e6f7,b1a3,h1f1,c1f4,e6f7
0aAvo,2kr4/1p3P1p/p3p3/2b5/P2q4/3P1RpP/1P2Q1P1/RN3K2 b - - 2 24,d1e2 d4g1,1107.0,76.0,100.0,212.0,mate mateIn1 middlegame oneMove,https://lichess.org/Kpqrv9G6#47,,"(1100, 1200]",d4g1,d4g1,d4c3,d8d5,d4g7,d4c3
1MCeC,k3r3/pp2r3/2n2Q2/2Np4/1P1P3B/2P2NbP/P4qP1/R6K b - - 0 30,g5h4 e7e1 f3e1 e8e1 a1e1 f2e1 f6f1 e1f1,1107.0,77.0,100.0,142.0,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/sQi9CGBK#59,,"(1100, 1200]",e7e1,g3h4,b7b5,e7c7,e7e1,e7e1
2LGEJ,5k2/p4p2/1bQ4p/8/5Pp1/1P4P1/3r3P/7K b - - 3 32,g2h1 d2d1 h1g2 d1g1,1107.0,75.0,100.0,132.0,endgame mate mateIn2 short,https://lichess.org/mCb58Vjt#63,,"(1100, 1200]",d2d1,d2d1,d2d3,d2b2,h6h5,d2d1
2XffT,rn2k3/1b1pnNpr/ppq1p3/2p1P2p/P1B5/2N5/1PP3PP/R1BQ1RK1 b q - 0 14,e4e5 c6g2,1107.0,103.0,100.0,50.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/hRB82g2r#27,Sicilian_Defense Sicilian_Defense_Closed,"(1100, 1200]",c6g2,a8a7,e8f8,a6a5,c6g2,c6g2
2n34L,7k/p5p1/1p5p/6n1/P7/3Q3P/1PB2qP1/7K w - - 4 37,f4f2 d3d8 f2f8 d8f8,1107.0,75.0,100.0,346.0,endgame mate mateIn2 short,https://lichess.org/ck0oAwie/black#72,,"(1100, 1200]",d3d8,d3b3,d3d8,d3e3,g2g3,d3b3
02w7n,1k1r4/ppp3Qp/2q5/8/8/3P1P2/PPP1r1RP/2KR4 b - - 1 18,g1g2 c6c2,1201.0,85.0,100.0,81.0,endgame mate mateIn1 oneMove queensideAttack,https://lichess.org/q8hBvdMD#35,Hungarian_Opening Hungarian_Opening_Other_variations,"(1200, 1300]",c6c2,c6e8,d8e8,c6c2,b7b6,c6c2
1qwld,r2qk1r1/pp1n2b1/3p1np1/2p1p1Np/2PP1BbP/4P3/PPQN1PP1/R3K2R w KQq - 0 12,f7g6 c2g6 e8e7 g6f7,1201.0,75.0,100.0,261.0,mate mateIn2 middlegame short,https://lichess.org/Wyso7dRU/black#22,Indian_Defense Indian_Defense_Other_variations,"(1200, 1300]",c2g6,g5f7,d4d5,c2g6,g2g3,g5f7
33Q8O,r5k1/p4p1p/1p1B1Pp1/3p2Q1/8/3nPP2/Pp5P/1KR5 b - - 0 28,h1c1 b2c1q,1201.0,78.0,100.0,56.0,advancedPawn endgame mate mateIn1 oneMove promotion queensideAttack,https://lichess.org/LeJSc2rd#55,,"(1200, 1300]",b2c1,a7a5,b2c1q,d3f2,d3e1,b2c1q
4E2AJ,r3k2r/pp1n1pp1/2pq4/8/4N1b1/3P1N1p/PPPQ1P2/R4RKB b kq - 0 19,c3e4 h3h2 f3h2 d6h2,1201.0,75.0,100.0,247.0,advancedPawn kingsideAttack mate mateIn2 middlegame short,https://lichess.org/5quiOqJ7#37,,"(1200, 1300]",h3h2,h8h7,h3h2,e8f8,d7e5,d7e5
78Y1V,4B1k1/5p1p/4bKp1/8/2p5/6r1/p6r/3R4 w - - 0 43,c5c4 e8f7 e6f7 d1d8 f7e8 d8e8,1201.0,83.0,100.0,42.0,endgame long mate mateIn3 sacrifice,https://lichess.org/zYTAMxCx/black#84,,"(1200, 1300]",e8f7,e8c6,e8f7,d1a1,f6e7,e8c6
AXFAA,R3Q3/4n2R/1p1pkr2/p3p3/4P3/1N2q3/PPP5/1K6 b - - 7 34,h1h7 f6f1 b3c1 e3c1,1201.0,75.0,100.0,749.0,mate mateIn2 middlegame short,https://lichess.org/5AMzutns#67,,"(1200, 1300]",f6f1,e3d2,e3e1,b6b5,f6f1,e3d2
AYqHK,7r/4q1k1/1p4p1/2pp4/5PQ1/P5N1/1P4Pr/R1R3K1 b - - 0 29,f3g4 e7e3 g1f1 h2h1 g3h1 h8h1,1201.0,75.0,100.0,330.0,long mate mateIn3 middlegame sacrifice,https://lichess.org/59qp2yfb#57,,"(1200, 1300]",e7e3,e7e3,e7c7,g7f8,e7b7,e7e3
BFLix,8/2R3pk/4p1p1/3bQ1Kp/3P3P/1p3q2/1P3P2/8 b - - 7 40,f4g5 f3g4,1201.0,75.0,100.0,537.0,endgame mate mateIn1 oneMove,https://lichess.org/6QTBVg4G#79,,"(1200, 1300]",f3g4,f3d1,f3e4,h7g8,f3g4,f3d1
BH5cd,6k1/p4ppp/2p1p3/4q3/8/5P2/Pr1R2PP/1R5K w - - 0 30,b8b2 d2d8,1201.0,77.0,100.0,146.0,backRankMate endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/zwqOiKUD/black#58,,"(1200, 1300]",d2d8,b1a1,b1d1,d2d8,b1f1,d2d8
C1FNc,2kr3r/1pp1qppp/p3pb2/2N5/3n4/1Q3N2/PPP2PPP/2KR3R w - - 0 14,c6d4 b3b7,1201.0,74.0,100.0,378.0,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/rKlX2THu/black#26,Queens_Pawn_Game Queens_Pawn_Game_Symmetrical_Variation,"(1200, 1300]",b3b7,d1d2,b3b7,c5e6,h1e1,b3b7
H5irT,8/8/5p2/6pk/8/3Q3P/5qPK/8 w - - 2 44,g6h5 d3h7,1201.0,76.0,100.0,1123.0,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/XXGohUn2/black#86,,"(1200, 1300]",d3h7,d3c3,d3h7,d3d8,d3f5,d3f5
54ufT,4qb2/4N2k/4Q2p/2p3p1/1pPp1p2/1P1P3P/5PP1/6K1 w - - 1 37,g7f8 e6g8,1202.0,74.0,100.0,335.0,endgame mate mateIn1 oneMove,https://lichess.org/RFvypAhS/black#72,,"(1200, 1300]",e6g8,e6d7,g1f1,e6g8,e6g4,e6g8
0GK8V,5rk1/2p3P1/3p3p/3P1q2/6QR/6PK/7P/8 b - - 8 39,d4g4 f5f1,1203.0,82.0,100.0,61.0,endgame mate mateIn1 oneMove,https://lichess.org/LN9BfEbr#77,,"(1200, 1300]",f5f1,f5d3,f5f1,f8a8,f8d8,f5f1
0MQyh,P1r5/5p2/4pk2/3pb1p1/3nb3/Q5Pp/2P2P1P/1R3RK1 b - - 0 29,a7a8q d4e2,1203.0,75.0,100.0,485.0,mate mateIn1 middlegame oneMove,https://lichess.org/VAz1YjbO#57,,"(1200, 1300]", d4e,d4e2,c8c2,d4b3,e4d3,d4e2
